,dates,total,pack,carton,grcy,misc_total,vape,tobacco,beer,main,card
1051,2021-02-11,5632.42,858.41,314.0,25.72,3680.88,0.0,154.65,82.08,-5081.9,4075.11
1052,2021-02-12,6846.05,700.21,960.6,38.88,4094.2,0.0,299.02,125.07,-5965.23,4911.19
1053,2021-02-13,1975.47,322.07,0.0,7.0,1296.43,0.0,70.65,98.1,-1975.47,1507.46
1054,2021-02-14,2952.14,457.76,170.8,23.27,1984.94,0.0,33.56,10.99,-2731.94,2058.03
1055,2021-02-15,5554.68,721.44,781.4,42.97,3217.6699999999996,0.0,205.52,76.09,-4782.0,3939.73
1056,2021-02-16,4856.73,663.4,222.29,41.65,3303.45,0.0,120.36,60.03,-4196.1,3197.75
1057,2021-02-17,4955.31,473.42,320.1,22.11,3076.92,0.0,209.52,128.64,-4404.8,3365.17
1058,2021-02-18,4519.43,623.7,352.1,25.15,2867.43,0.0,113.75,122.68,-3968.91,2958.89
1059,2021-02-19,5739.18,757.12,634.4,34.65,3404.96,0.0,251.46,121.05,-5153.55,4216.85
1060,2021-02-20,4818.17,610.29,179.7,48.8,3127.4399999999996,0.0,233.75,176.19,-4377.73,3415.17
1061,2021-02-21,5372.96,561.93,356.1,32.96,3638.08,0.0,173.91,117.05,-3866.26,2928.95
1062,2021-02-22,4183.66,606.41,358.7,36.68,2591.2,0.0,139.05,67.81,-3519.17,2647.85
1063,2021-02-23,5124.12,992.48,501.1,33.38,2872.58,0.0,198.3,56.25,-4000.69,3028.82
1064,2021-02-24,4819.12,595.04,295.6,35.22,3217.05,0.0,199.34,34.82,-4015.47,3270.51
1065,2021-02-25,5120.87,707.35,523.2,42.4,3135.01,0.0,178.59,64.5,-4460.23,3620.72
1066,2021-02-26,5596.09,767.77,761.7,40.64,3251.14,0.0,133.17,128.36,-5111.65,4042.71
1067,2021-02-27,4151.63,683.41,174.3,64.68,2469.2299999999996,0.0,230.27,148.87,-3380.91,2592.08
1068,2021-02-28,3601.23,521.0,176.2,21.27,2373.8199999999997,0.0,117.1,61.48,-2961.67,2393.4
1069,2021-03-01,4933.08,676.95,465.4,41.62,2991.1899999999996,0.0,209.26,96.07,-4052.26,3223.45
1070,2021-03-02,4335.51,665.24,270.7,52.06,2658.25,0.0,191.22,100.31,-3778.98,2981.77
1071,2021-03-03,5246.18,823.83,325.0,28.0,3208.88,0.0,298.4,80.85,-4915.87,3841.29
1072,2021-03-04,5024.87,613.77,429.6,39.4,3139.48,0.0,237.69,103.96,-4460.49,3582.45
1073,2021-03-05,6555.69,946.96,826.5,61.62,3755.9,0.0,279.69,83.62,-5216.03,3762.64
1074,2021-03-06,4609.55,660.78,271.5,24.67,2836.4900000000002,0.0,269.26,123.92,-4014.98,3222.14
1075,2021-03-07,4910.11,576.48,625.0,55.9,3020.88,0.0,129.25,52.22,-4469.72,3433.53
1076,2021-03-08,3886.84,778.03,88.9,17.29,2375.2999999999997,0.0,162.66,108.09,-3446.43,2781.59
1077,2021-03-09,4443.75,687.99,506.42,46.53,2512.02,0.0,234.1,49.09,-3893.25,3126.59
1078,2021-03-10,3801.93,502.98,333.0,39.25,2373.39,0.0,132.49,72.04,-2772.77,2116.56
1079,2021-03-11,4723.44,668.69,558.6,24.9,2762.57,0.0,202.0,73.4,-4283.04,3237.91
1080,2021-03-12,5881.7,704.65,660.8,46.74,3607.18,0.0,224.42,98.44,-5248.69,4068.63
1081,2021-03-13,6251.06,566.81,445.0,72.17,4320.04,0.0,138.05,135.55,-5480.35,4369.5
1082,2021-03-14,4117.72,768.52,137.2,20.35,2563.6,0.0,147.45,102.83,-3347.0,2561.88
1083,2021-03-15,5031.09,598.01,804.0,41.0,2926.22,0.0,114.22,92.83,-4226.63,3471.32
1084,2021-03-16,5550.73,869.56,315.9,43.95,920.38,2636.41,163.51,91.88,-4638.37,3537.79
1085,2021-03-17,7792.22,668.86,783.0,28.48,2079.98,3193.75,207.73,115.68,-6691.23,5502.13
1086,2021-03-18,5571.96,452.55,437.0,26.21,2119.94,1735.33,176.52,113.3,-5131.55,4115.4
1087,2021-03-19,6870.01,906.74,725.9,20.79,1482.1,2661.27,349.65,93.38,-6319.49,4649.61
1088,2021-03-20,5953.92,420.33,669.39,33.24,1258.53,2734.06,176.6,115.56,-5623.59,4419.96
1089,2021-03-21,6141.19,584.68,352.5,37.94,1942.49,2428.93,148.67,82.61,-6123.57,4745.01
1090,2021-03-22,5555.51,841.89,914.4,75.75,1008.86,1976.63,145.02,83.38,-4894.93,3882.11
1091,2021-03-23,4551.51,616.93,56.9,40.06,1375.07,1722.67,244.75,77.65,-3783.76,3073.21
1092,2021-03-24,5763.77,553.71,148.0,13.82,1551.79,2565.78,287.84,114.11,-5103.16,4038.44
1093,2021-03-25,6455.17,751.99,525.8,41.34,1872.1,2344.76,191.8,135.21,-5794.53,4827.84
1094,2021-03-26,6086.92,826.13,418.4,35.65,1649.07,2450.91,106.3,42.11,-6086.92,4628.27
1095,2021-03-27,5401.47,489.48,85.4,32.14,1208.8,2819.92,201.54,68.58,-4961.03,3871.93
1096,2021-03-28,4499.22,533.09,511.2,18.86,835.89,1966.11,200.32,21.01,-3537.3,2575.6
1097,2021-03-29,5039.8,669.22,360.4,35.81,1103.31,2135.34,169.49,103.91,-4599.38,3734.95
1098,2021-03-30,4658.35,633.35,319.3,33.13,1096.95,1971.14,117.68,59.49,-3887.64,3109.56
1100,2021-04-01,7707.03,669.63,435.1,37.6,3289.58,2234.88,205.48,127.76,-6626.66,5203.14
1101,2021-04-02,6230.71,980.97,667.2,37.42,1241.7,2380.32,238.58,112.99,-5570.1,4383.14
1102,2021-04-03,6237.41,695.63,422.3,27.55,1684.5,2525.76,228.11,81.43,-5576.8,4751.9
1103,2021-04-04,5224.58,562.96,697.2,39.34,1161.0500000000002,2028.28,186.83,69.66,-4880.09,3745.38
1104,2021-04-05,5227.45,577.44,597.0,20.91,681.34,2660.35,121.11,89.82,-4087.68,2972.5
1105,2021-04-06,5019.47,752.02,290.6,34.78,782.26,2405.04,188.11,106.21,-4468.94,3741.13
1106,2021-04-07,4635.51,547.54,231.2,35.16,1330.83,1807.85,140.46,117.24,-4066.07,3230.11
1107,2021-04-08,5862.37,830.2,350.5,37.11,1358.17,2300.76,312.11,135.79,-5223.71,4244.26
1108,2021-04-09,8052.16,904.27,779.6,38.37,2378.62,2693.37,372.99,151.83,-6926.73,5429.52
1109,2021-04-10,5844.09,698.8,719.3,30.24,1168.65,2247.38,290.6,153.03,-5128.44,4273.65
1110,2021-04-11,4703.83,714.71,90.8,32.07,863.23,2364.5,128.18,78.88,-4043.27,3226.68
1111,2021-04-12,5182.23,682.22,345.1,27.88,720.21,1728.98,146.44,106.01,-4136.26,3229.88
1112,2021-04-13,4018.91,683.58,263.2,39.6,370.65,2049.11,220.19,23.91,-3468.4,2784.14
1113,2021-04-14,5500.95,659.43,358.8,57.92,1677.4099999999999,1951.18,162.61,129.04,-4620.18,3658.51
1114,2021-04-15,6236.96,544.84,518.0,70.47,1673.93,2654.34,147.13,56.1,-5160.22,4066.99
1115,2021-04-16,5553.32,702.38,514.9,22.7,688.9,2709.33,283.88,121.76,-4631.11,3694.38
1116,2021-04-17,6560.05,857.76,493.9,37.96,1463.99,2621.68,362.41,120.6,-5690.25,4498.59
1117,2021-04-18,4787.24,598.67,875.8,47.82,945.6200000000001,1352.13,143.42,100.7,-3792.82,3008.89
1118,2021-04-19,6189.65,692.01,323.1,39.02,1922.1200000000001,2352.27,186.9,106.45,-5639.15,4735.74
1119,2021-04-20,4864.17,825.53,765.5,46.72,772.81,1739.65,226.58,41.14,-4387.37,3562.12
1120,2021-04-21,5866.25,545.32,538.4,58.0,1045.3,2897.58,158.58,84.98,-5315.77,4540.16
1121,2021-04-22,4251.38,546.45,145.8,22.52,1030.9299999999998,1792.86,190.44,132.37,-3601.32,2937.99
1122,2021-04-23,5796.62,601.28,654.9,75.72,948.57,2718.57,172.08,103.66,-4761.67,3515.28
1123,2021-04-24,4308.51,472.36,352.9,41.7,938.31,1849.23,152.64,106.06,-3998.11,3308.38
1124,2021-04-25,4442.36,499.95,85.4,50.9,890.74,2344.27,116.93,46.59,-4222.17,3303.07
1125,2021-04-26,5183.76,825.98,266.7,48.31,1036.81,2251.18,159.18,120.06,-3933.21,3120.05
1126,2021-04-27,6135.61,793.34,400.6,46.1,1804.5,2132.25,259.93,136.03,-5254.79,4221.33
1127,2021-04-28,4261.45,502.57,458.9,31.07,682.02,2011.17,125.3,59.57,-3625.28,2818.05
1128,2021-04-29,5491.11,694.55,549.4,50.95,1526.83,1912.46,174.01,79.17,-4841.51,3987.5
1129,2021-04-30,6243.9,844.88,466.1,58.2,1526.44,2263.33,367.65,144.59,-5803.53,4420.85
1130,2021-05-01,6574.93,753.65,789.0,52.09,1059.09,2826.15,339.44,152.26,-5914.24,4653.0
1131,2021-05-02,5266.84,523.38,454.3,58.23,1614.23,1966.9,110.95,55.72,-4747.77,3418.14
1132,2021-05-03,5524.16,678.31,585.5,37.79,1172.62,2225.82,229.87,87.4,-4953.05,3900.74
1133,2021-05-04,5088.6,870.3,259.7,34.81,497.11,2635.83,202.02,122.02,-4217.69,3180.15
1134,2021-05-05,5284.05,540.57,355.0,27.8,843.98,2666.16,290.53,75.24,-4293.11,3582.4
1135,2021-05-06,6002.86,667.12,561.9,28.75,1059.83,2786.08,244.4,104.11,-5342.25,4450.81
1136,2021-05-07,3708.83,618.95,258.9,54.79,569.78,1471.93,267.47,126.77,-3158.33,2606.19
1137,2021-05-08,6798.36,499.55,733.2,68.09,2221.7200000000003,2382.61,190.53,79.04,-6057.39,4947.72
1138,2021-05-09,5483.04,683.95,465.0,24.9,1479.83,1956.25,242.43,127.7,-4647.98,3753.5
1139,2021-05-10,5667.62,713.15,466.5,33.25,1130.17,2604.82,124.68,75.15,-4566.63,3554.02
1140,2021-05-11,4655.96,634.55,403.5,44.26,691.6800000000001,2107.16,232.89,114.82,-3830.2,3029.25
1141,2021-05-12,4553.7,774.01,172.8,29.33,910.55,2021.81,162.61,64.66,-3782.77,2601.28
1142,2021-05-13,5806.09,614.59,639.0,60.0,1298.6599999999999,2233.79,254.06,173.36,-5175.52,4152.88
1143,2021-05-14,6711.41,865.64,428.5,54.74,1219.67,3140.57,222.92,163.75,-6711.41,5127.2
1144,2021-05-15,4953.47,588.07,849.7,42.96,717.1800000000001,2027.13,206.44,67.5,-4613.36,3670.02
1145,2021-05-16,5392.05,755.27,264.3,37.17,1129.19,2500.53,126.78,84.17,-4852.55,3816.47
1146,2021-05-17,4825.16,638.25,185.3,33.1,1498.5,1725.15,268.8,33.43,-3944.36,2812.73
1147,2021-05-18,4795.67,619.46,292.1,29.18,1056.43,2194.79,99.78,63.99,-4575.46,3859.09
1148,2021-05-19,6357.64,661.22,502.3,48.13,1901.5,2296.94,271.5,92.85,-6027.34,5084.92
1149,2021-05-20,6890.63,656.01,609.4,49.71,1719.03,3018.8,160.41,75.14,-5894.36,4573.45
1150,2021-05-21,6246.13,802.9,318.8,55.72,1577.7,2647.23,164.15,106.67,-5266.51,3989.69
1151,2021-05-22,6205.22,608.36,515.8,55.64,1472.08,2665.81,193.13,125.23,-5096.31,4241.81
1152,2021-05-23,5467.17,606.16,262.4,17.01,1765.56,2013.9,241.76,58.81,-5136.87,4005.84
1153,2021-05-24,5548.69,524.36,334.1,37.82,1304.6599999999999,2581.38,199.29,58.01,-5040.64,3934.12
1154,2021-05-25,5685.15,762.4,309.2,25.36,1478.57,2225.16,306.42,56.5,-4914.45,3844.33
1155,2021-05-26,3871.87,618.81,337.7,41.07,641.46,1594.91,244.93,37.82,-3321.37,2545.26
1156,2021-05-27,5394.1,633.91,345.1,23.57,890.96,2561.15,253.33,191.25,-4826.61,4018.79
1157,2021-05-28,7397.65,632.59,563.0,47.55,2427.81,2623.62,328.92,95.57,-6626.93,5054.64
1158,2021-05-29,6602.58,699.26,648.2,46.72,1739.8300000000002,2477.55,262.24,123.09,-5661.74,4607.22
1159,2021-05-30,5385.52,528.58,751.4,31.06,1098.0,2136.73,258.54,87.13,-5055.21,4057.37
1160,2021-05-31,4277.05,532.56,59.9,53.6,975.9100000000001,2103.53,102.11,58.06,-3396.26,2775.22
1161,2021-06-01,5446.57,853.07,296.0,53.47,1088.4299999999998,2260.33,299.54,96.14,-4620.08,3794.04
1162,2021-06-02,4764.3,816.19,424.7,48.43,948.39,1864.42,129.18,95.95,-4103.7,3291.66
1163,2021-06-03,5933.01,720.37,469.9,49.74,700.92,3014.78,250.02,183.04,-5162.33,3966.51
1164,2021-06-04,6246.85,697.62,248.4,41.61,1689.51,2709.67,128.02,157.56,-5237.44,4281.59
1165,2021-06-05,6442.33,686.82,457.1,22.46,1916.27,2488.65,170.37,109.69,-5781.68,4634.74
1166,2021-06-06,5121.11,624.77,357.8,34.44,1026.97,2366.56,187.74,53.07,-4130.24,3158.46
1167,2021-06-07,5325.06,470.57,580.2,28.32,995.28,2539.35,113.7,109.12,-4774.55,3387.79
1168,2021-06-08,5496.22,660.44,430.1,39.75,1044.99,2578.11,107.49,131.18,-4422.65,3474.41
1169,2021-06-09,5762.82,683.17,622.5,37.1,1348.58,2240.68,192.22,109.91,-4992.11,3876.74
1170,2021-06-10,5745.0,802.64,264.8,41.63,761.6600000000001,3091.49,143.46,92.3,-4555.9,3703.89
1171,2021-06-11,5507.74,636.65,275.3,42.56,983.24,2692.48,229.38,142.91,-4712.32,3472.36
1172,2021-06-12,5660.79,460.44,1159.2,54.65,1040.94,2063.47,256.3,106.48,-5110.27,3989.94
1173,2021-06-13,5056.32,633.81,469.5,15.98,1420.54,1768.52,230.1,54.03,-4505.83,3693.12
1174,2021-06-14,5141.27,510.27,88.6,49.15,836.26,2841.31,219.21,124.82,-4480.65,3690.48
1175,2021-06-15,5198.75,751.63,248.4,32.73,1196.9499999999998,2046.98,353.82,91.34,-4648.24,3684.41
1176,2021-06-16,4364.69,730.81,0.0,58.34,807.3100000000001,2073.29,209.69,84.92,-4364.69,3358.19
1177,2021-06-17,6169.47,619.53,539.3,35.53,1502.94,2461.06,325.63,119.56,-5343.72,4265.35
1178,2021-06-18,5909.19,831.4,260.4,87.07,1119.1799999999998,2747.37,210.45,111.28,-5358.68,4760.09
1179,2021-06-19,4484.19,387.05,176.7,43.92,1141.8799999999999,2101.01,147.11,75.14,-3933.66,3148.1
1180,2021-06-20,6010.2,645.55,481.9,49.0,1990.21,1983.03,144.69,164.5,-5552.96,4332.78
1181,2021-06-21,4867.62,838.46,437.2,47.61,890.1500000000001,1877.48,265.82,64.36,-3986.8,3035.08
1182,2021-06-22,4490.59,527.58,236.3,45.26,929.82,2116.24,147.66,75.81,-3829.99,3026.76
1183,2021-06-23,5662.96,529.19,710.8,64.03,1179.76,2376.01,195.06,99.62,-5124.56,4135.19
1184,2021-06-24,5714.44,627.91,362.4,24.38,1604.48,2254.69,249.26,51.06,-5146.3,3960.08
1185,2021-06-25,5706.82,737.98,280.4,79.63,1354.77,2433.09,211.3,98.2,-5059.43,4080.84
1186,2021-06-26,4661.35,499.9,324.9,74.51,1305.62,1782.19,101.36,145.26,-4661.35,3399.62
1187,2021-06-27,4734.23,508.02,349.8,62.82,496.84000000000003,2502.05,205.14,175.26,-4514.04,3601.28
1188,2021-06-28,5185.48,375.04,479.7,33.74,774.34,2717.89,192.81,136.3,-4194.57,3360.18
1189,2021-06-29,4734.96,582.19,785.3,43.43,888.6400000000001,1685.88,195.58,93.64,-4045.74,3247.66
1190,2021-06-30,5176.94,870.75,407.3,35.79,989.64,2185.47,136.18,76.87,-4056.02,3342.67
1191,2021-07-01,5190.54,714.19,316.2,34.37,993.25,2265.16,298.03,93.2,-4521.14,3678.35
1192,2021-07-02,6189.93,700.27,148.5,43.69,1756.31,2660.51,248.59,64.28,-4978.84,4131.6
1193,2021-07-03,5779.13,774.16,527.9,23.06,949.3700000000001,2631.29,259.88,83.28,-4898.34,3652.57
1194,2021-07-04,5346.97,563.73,448.4,41.54,1134.68,2395.85,162.82,109.39,-4356.04,3507.13
1195,2021-07-05,3906.98,443.27,455.2,30.52,465.01,1910.35,186.73,57.47,-3176.67,2634.04
1196,2021-07-06,5199.06,724.93,350.1,42.37,990.21,2269.26,190.37,154.95,-4270.39,3379.7
1197,2021-07-07,5315.64,699.52,462.0,52.67,1063.75,2057.72,426.96,65.39,-4544.93,3460.59
1198,2021-07-08,6900.94,664.7,420.5,61.65,1481.79,3207.29,274.11,157.85,-6295.38,5434.93
1199,2021-07-09,6230.77,693.87,301.7,65.72,985.52,3214.84,247.49,150.04,-5356.34,4624.76
1200,2021-07-10,4258.95,718.1,180.5,46.68,595.14,2060.64,193.92,67.3,-3666.45,3188.39
1201,2021-07-11,5506.24,516.29,696.1,19.55,916.9300000000001,2591.37,161.67,99.23,-5018.26,3833.99
1202,2021-07-12,5056.88,585.87,426.4,35.71,1207.53,2055.33,168.62,110.49,-3847.0,2940.5
1203,2021-07-13,4430.96,550.91,352.9,43.57,856.78,1213.29,86.4,90.19,-3410.9,2583.09
1204,2021-07-14,4686.82,547.34,179.8,37.53,775.27,2276.22,320.26,120.45,-4026.22,3338.26
1205,2021-07-15,4685.81,623.87,391.1,44.36,939.92,2007.8,151.36,97.54,-4135.26,3574.22
1206,2021-07-16,5359.09,616.89,290.5,29.98,514.19,3163.91,179.5,72.48,-4535.95,3446.68
1207,2021-07-17,4366.35,678.47,274.9,63.81,718.0799999999999,2020.17,122.28,88.05,-3705.7,2987.49
1208,2021-07-18,4769.71,595.5,401.1,42.78,937.73,2068.46,183.12,103.44,-4219.17,3389.39
1209,2021-07-19,5528.38,585.35,773.4,37.59,756.01,2646.09,110.96,111.85,-4647.57,3772.4
1210,2021-07-20,5041.94,527.07,243.4,39.28,1322.12,2242.6,124.33,80.67,-4161.13,3273.02
1211,2021-07-21,5456.27,821.79,208.4,37.09,796.0400000000001,2777.21,196.86,118.33,-4905.79,3855.19
1212,2021-07-22,4859.22,505.55,142.2,53.69,794.2900000000001,2622.37,199.63,95.69,-4308.7,3516.11
1213,2021-07-23,6761.21,738.23,500.2,56.74,1458.98,3136.72,174.16,75.92,-5660.16,4354.55
1214,2021-07-24,4454.6,701.6,260.8,75.16,862.23,1716.73,211.92,217.55,-3904.11,3131.91
1215,2021-07-25,5947.25,681.82,274.7,57.8,1713.24,2384.68,190.31,99.05,-5459.49,4429.92
1216,2021-07-26,4688.96,593.14,177.2,26.28,1180.46,2011.39,209.17,61.19,-4248.56,3451.0
1217,2021-07-27,4380.16,538.78,79.9,65.27,782.6700000000001,2251.77,140.4,119.58,-3499.35,2767.54
1218,2021-07-28,5283.88,658.04,541.59,52.43,776.4300000000001,1867.3,290.76,112.59,-4733.36,3911.23
1219,2021-07-29,5456.69,640.35,0.0,60.29,1263.94,2662.18,260.92,68.39,-5236.5,4279.89
1220,2021-07-30,7622.79,766.56,573.5,68.7,2184.3,2863.21,296.24,171.02,-6631.87,5314.26
1221,2021-07-31,5179.71,826.06,274.9,65.73,1032.42,2124.25,277.53,103.68,-4188.81,3469.09
1222,2021-08-01,5200.0,560.82,551.2,24.66,975.75,2434.43,127.48,48.67,-4649.5,3708.35
1223,2021-08-02,5944.11,707.74,485.4,29.85,1435.55,2383.81,203.45,169.03,-4953.23,3765.11
1224,2021-08-03,6386.35,543.74,776.1,75.12,1154.1000000000001,2979.84,172.85,98.75,-5615.64,4634.36
1225,2021-08-04,5374.28,591.92,460.6,52.18,1084.48,2299.38,254.75,137.99,-4163.17,2926.92
1226,2021-08-05,6712.26,780.87,327.1,54.84,1723.09,2828.93,256.92,124.76,-5831.46,4799.13
1227,2021-08-06,6431.46,676.09,178.9,67.58,1548.26,3058.68,167.73,144.2,-4951.74,3836.5
1228,2021-08-07,4762.63,734.79,145.5,54.14,884.77,2183.4,255.66,67.46,-4102.01,3300.68
1229,2021-08-08,5257.94,663.32,280.3,37.01,1763.8899999999999,1705.9,191.38,133.85,-3671.73,2809.63
1230,2021-08-09,5522.24,655.71,268.0,22.8,1584.7,2095.89,225.75,165.55,-4941.73,4169.2
1231,2021-08-10,4840.06,607.58,99.9,40.43,1099.9299999999998,2331.11,135.24,81.92,-3949.93,2958.31
1232,2021-08-11,6118.63,697.97,437.3,88.99,1030.99,2989.83,228.07,84.21,-5237.8,4074.4
1233,2021-08-12,5066.84,725.43,227.6,55.96,902.15,2326.13,251.52,113.26,-4186.03,3293.8
1234,2021-08-13,6317.82,843.58,472.0,82.56,1211.51,2820.0,200.72,107.93,-5561.65,4392.42
1235,2021-08-14,4729.23,376.87,545.4,81.04,849.0699999999999,2126.76,223.54,92.73,-4178.72,3465.18
1236,2021-08-15,5433.54,745.61,558.0,34.06,905.74,2387.88,175.64,128.14,-5433.54,4117.72
1237,2021-08-16,6008.2,602.68,416.8,42.98,1408.72,2745.66,131.47,108.73,-5237.5,4017.67
1238,2021-08-17,4877.71,495.87,466.3,38.13,818.85,2302.79,234.76,73.58,-4327.21,3408.66
1239,2021-08-18,5204.11,617.13,190.7,40.77,1361.7,2174.52,253.58,88.36,-3992.99,3137.44
1240,2021-08-19,6086.05,694.52,358.8,55.23,1155.81,2911.35,193.5,158.56,-5645.64,4379.85
1241,2021-08-20,6898.67,784.43,267.3,44.23,1265.8600000000001,3475.39,320.68,107.88,-6127.93,4946.33
1242,2021-08-21,5877.32,748.02,589.1,42.49,1754.47,1817.41,287.04,99.61,-4996.5,4024.13
1243,2021-08-22,4749.72,524.51,468.2,70.52,523.27,2413.66,211.95,101.91,-4034.09,3472.73
1244,2021-08-23,5553.73,719.47,358.8,52.37,1152.02,2445.69,166.56,149.38,-5113.33,4012.8
1245,2021-08-24,4785.22,595.28,184.4,29.72,745.59,2517.95,185.07,88.24,-4344.83,3247.76
1246,2021-08-25,4826.58,636.41,538.5,43.7,815.15,1914.44,325.97,109.61,-4165.97,3569.0
1247,2021-08-26,5044.0,554.51,88.6,40.35,908.8299999999999,2825.87,91.09,82.07,-4493.51,3344.92
1248,2021-08-27,6468.16,719.72,155.4,45.28,1523.21,2993.06,264.82,173.34,-5367.13,4653.8
1249,2021-08-28,6068.15,883.55,520.1,66.71,1204.01,2474.21,222.66,140.2,-5168.15,4440.5
1250,2021-08-29,5174.38,660.53,327.6,70.73,852.7,2343.11,375.19,69.82,-4090.98,3428.42
1251,2021-08-30,4781.24,699.93,168.0,32.88,973.09,2337.13,84.55,47.03,-4230.73,3665.61
1252,2021-08-31,4604.29,445.35,182.7,46.28,496.73,2741.08,166.43,103.31,-4053.76,3272.99
1253,2021-09-01,6179.11,621.5,241.3,51.72,981.49,3419.2,231.43,65.58,-5250.95,4486.13
1254,2021-09-02,5949.42,753.09,182.7,49.35,1616.09,2503.46,167.79,131.18,-5398.9,4706.67
1255,2021-09-03,5298.94,757.47,268.0,29.62,707.6199999999999,2692.39,287.98,69.73,-3977.7,3078.69
1256,2021-09-04,5728.34,569.69,357.2,32.34,1055.1999999999998,2660.45,343.66,184.28,-5177.84,4279.13
1257,2021-09-05,6441.24,774.47,779.3,32.36,1067.31,2857.19,152.62,187.12,-6102.1,4730.85
1258,2021-09-06,4902.07,594.69,281.5,28.76,562.11,2622.18,232.3,130.84,-4474.1,3517.84
1259,2021-09-07,6098.53,581.88,181.6,40.55,1482.77,2916.24,225.01,110.94,-5107.59,4136.61
1260,2021-09-08,5100.0,549.34,315.7,24.13,936.94,2500.0,240.88,104.17,-4031.46,3136.46
1261,2021-09-09,5692.75,698.77,523.3,29.02,1105.1100000000001,2387.97,243.97,182.33,-5142.23,4057.19
1262,2021-09-10,5033.29,868.32,181.6,27.48,380.58,2709.24,206.25,97.09,-4262.56,3355.19
1263,2021-09-11,5954.69,508.78,484.2,32.14,1050.4499999999998,2956.61,202.02,174.17,-5183.92,4219.71
1264,2021-09-12,6412.2,538.32,821.0,23.58,1088.34,3116.05,175.59,61.08,-5421.3,4737.36
1265,2021-09-13,5053.63,770.64,177.0,39.66,1198.53,2121.72,196.06,86.39,-4503.12,3885.76
1266,2021-09-14,4906.8,570.82,678.7,41.1,657.23,2216.89,184.02,107.92,-4356.31,3636.07
1267,2021-09-15,4188.4,469.83,359.9,23.78,1409.6399999999999,2446.63,215.69,128.73,-5564.63,3382.18
1268,2021-09-16,6020.96,914.53,277.4,39.31,1284.19,2625.68,220.32,107.1,-5250.22,4188.94
1269,2021-09-17,6384.94,585.03,537.2,45.51,1008.72,3221.71,274.73,126.26,-5394.01,4494.38
1270,2021-09-18,5782.78,602.01,730.6,35.93,941.9300000000001,2728.24,156.49,57.09,-4902.01,3775.74
1271,2021-09-19,5203.46,751.48,266.2,20.09,1333.63,2131.34,131.05,92.25,-4763.05,3850.41
1272,2021-09-20,5201.71,664.41,343.5,36.91,474.3,2843.85,257.62,103.9,-4596.16,3612.03
1273,2021-09-21,4273.02,552.36,88.6,48.39,855.7,2165.84,96.43,77.72,-3316.17,2482.05
1274,2021-09-22,5507.9,625.34,342.7,32.16,1604.46,2224.39,111.61,61.9,-3949.98,2968.28
1275,2021-09-23,5930.63,715.99,284.3,73.29,1006.6800000000001,2836.69,299.54,170.01,-5148.92,3965.24
1276,2021-09-24,6517.09,858.02,547.1,32.16,1176.87,2872.63,325.58,106.79,-5526.16,4514.3
1277,2021-09-25,4722.44,563.69,183.1,43.19,892.23,2333.12,154.24,119.54,-3951.66,3082.52
1278,2021-09-26,6248.01,524.33,657.2,51.79,1732.29,2452.79,165.98,90.45,-5477.27,4564.74
1279,2021-09-27,5133.35,732.49,269.1,26.28,1250.25,2192.52,144.71,47.05,-4252.51,3492.04
1280,2021-09-28,4011.93,540.97,0.0,32.31,619.72,2123.38,238.89,88.51,-3131.07,2634.59
1281,2021-09-29,4787.89,663.74,456.5,22.89,488.44000000000005,2580.68,174.75,116.41,-4287.88,3370.39
1282,2021-09-30,6599.62,553.93,870.0,20.3,1093.8600000000001,3132.01,236.44,87.55,-6599.62,5052.95
